"RelativePath","Extension","Signals","Priority","RecommendedAction","PassFailRule"
"frontend\src\ui\mindlab_kids_puzzle_29.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_30.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_31.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_32.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_33.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_34.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_35.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_36.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_37.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_38.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_39.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_40.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_41.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_42.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_43.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_44.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_45.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_46.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_47.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_48.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_49.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_50.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_51.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_52.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_53.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_54.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_55.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_persistent_game_runner.js",".js","PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_persistent_game_test.js",".js","PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_renderer.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_ui_controller.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_ui_test.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_v2_admin_dashboard.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_v2_admin_educator_test.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_v2_admin_export_test.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_v2_analytics_dashboard.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_v2_analytics_deployment_test.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_v2_assignment_summary_screen.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_v2_educator_review_dashboard.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_v2_export_review_screen.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_v2_export_screen.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_v2_generation_screen.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_v2_learner_analytics_trends.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_v2_learner_progress_review.js",".js","PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_v2_recommendation_screen.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_v2_ux_flow_controller.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_v2_ux_flow_controller_test.js",".js","GAMEPLAY_SIGNAL|PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\vite-env.d.ts",".ts","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
