"DocId","RepoRelativePath","FileName","Extension","Status"
"KID-DOC-321","docs/planning/kids_certified/08_final_qa/manual_playtest_evidence_2026-04-26/captured_playtest_artifacts_2026-04-26/manual_playtest_capture_summary_2026-04-26.csv","manual_playtest_capture_summary_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-322","docs/planning/kids_certified/08_final_qa/manual_playtest_evidence_2026-04-26/captured_playtest_artifacts_2026-04-26/manual_playtest_review_acceptance_2026-04-26.csv","manual_playtest_review_acceptance_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-323","docs/planning/kids_certified/08_final_qa/manual_playtest_evidence_2026-04-26/captured_playtest_artifacts_2026-04-26/manual_playtest_review_acceptance_2026-04-26.txt","manual_playtest_review_acceptance_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-324","docs/planning/kids_certified/08_final_qa/manual_playtest_evidence_2026-04-26/git_status_after_manual_playtest_gate_2026-04-26.txt","git_status_after_manual_playtest_gate_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-325","docs/planning/kids_certified/08_final_qa/manual_playtest_evidence_2026-04-26/manual_playtest_capture_checklist_2026-04-26.csv","manual_playtest_capture_checklist_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-326","docs/planning/kids_certified/08_final_qa/manual_playtest_evidence_2026-04-26/manual_playtest_gate_summary_2026-04-26.txt","manual_playtest_gate_summary_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-327","docs/planning/kids_certified/08_final_qa/manual_playtest_evidence_2026-04-26/manual_playtest_observation_template_2026-04-26.csv","manual_playtest_observation_template_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-328","docs/planning/kids_certified/08_final_qa/manual_playtest_evidence_2026-04-26/manual_playtest_update_values_2026-04-26.csv","manual_playtest_update_values_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-329","docs/planning/kids_certified/08_wave2/kickoff_2026-04-12/wave2_fill_application_tracker.csv","wave2_fill_application_tracker.csv",".csv","DISCOVERED"
"KID-DOC-330","docs/planning/kids_certified/08_wave2/kickoff_2026-04-12/wave2_kickoff_manifest.txt","wave2_kickoff_manifest.txt",".txt","DISCOVERED"
"KID-DOC-331","docs/planning/kids_certified/08_wave2/kickoff_2026-04-12/wave2_owner_fill_tasks.csv","wave2_owner_fill_tasks.csv",".csv","DISCOVERED"
"KID-DOC-332","docs/planning/kids_certified/08_wave2/kickoff_2026-04-12/wave2_owner_intake_completion_tracker.csv","wave2_owner_intake_completion_tracker.csv",".csv","DISCOVERED"
"KID-DOC-333","docs/planning/kids_certified/08_wave2/kickoff_2026-04-12/wave2_owner_intake_resolution_tracker.csv","wave2_owner_intake_resolution_tracker.csv",".csv","DISCOVERED"
"KID-DOC-334","docs/planning/kids_certified/08_wave2/kickoff_2026-04-12/wave2_readiness_validation.csv","wave2_readiness_validation.csv",".csv","DISCOVERED"
"KID-DOC-335","docs/planning/kids_certified/09_handoff/adults_transition_gate_ready_2026-04-26.txt","adults_transition_gate_ready_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-336","docs/planning/kids_certified/09_handoff/git_status_after_final_kids_handoff_acceptance_2026-04-26.txt","git_status_after_final_kids_handoff_acceptance_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-337","docs/planning/kids_certified/09_handoff/kids_final_handoff_acceptance_2026-04-26.csv","kids_final_handoff_acceptance_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-338","docs/planning/kids_certified/09_handoff/kids_final_handoff_acceptance_2026-04-26.txt","kids_final_handoff_acceptance_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-339","docs/planning/kids_certified/09_handoff/kids_final_handoff_package_2026-04-26.csv","kids_final_handoff_package_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-340","docs/planning/kids_certified/09_handoff/kids_final_handoff_package_2026-04-26.txt","kids_final_handoff_package_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-341","docs/planning/kids_certified/10_cross_age/handoff_2026-04-12/adults_dependency_handoff_checklist.txt","adults_dependency_handoff_checklist.txt",".txt","DISCOVERED"
"KID-DOC-342","docs/planning/kids_certified/10_cross_age/handoff_2026-04-12/adults_handoff_dependency_register.csv","adults_handoff_dependency_register.csv",".csv","DISCOVERED"
"KID-DOC-343","docs/planning/kids_certified/10_cross_age/handoff_2026-04-12/cross_age_apply_readiness_validation.csv","cross_age_apply_readiness_validation.csv",".csv","DISCOVERED"
"KID-DOC-344","docs/planning/kids_certified/10_cross_age/handoff_2026-04-12/cross_age_dependency_matrix.csv","cross_age_dependency_matrix.csv",".csv","DISCOVERED"
"KID-DOC-345","docs/planning/kids_certified/10_cross_age/handoff_2026-04-12/cross_age_dependency_resolution_log.csv","cross_age_dependency_resolution_log.csv",".csv","DISCOVERED"
"KID-DOC-346","docs/planning/kids_certified/10_cross_age/handoff_2026-04-12/cross_age_fill_application_tracker.csv","cross_age_fill_application_tracker.csv",".csv","DISCOVERED"
"KID-DOC-347","docs/planning/kids_certified/10_cross_age/handoff_2026-04-12/cross_age_fill_tasks.csv","cross_age_fill_tasks.csv",".csv","DISCOVERED"
"KID-DOC-348","docs/planning/kids_certified/10_cross_age/handoff_2026-04-12/cross_age_handoff_apply_register.csv","cross_age_handoff_apply_register.csv",".csv","DISCOVERED"
"KID-DOC-349","docs/planning/kids_certified/10_cross_age/handoff_2026-04-12/cross_age_handoff_manifest.txt","cross_age_handoff_manifest.txt",".txt","DISCOVERED"
"KID-DOC-350","docs/planning/kids_certified/10_cross_age/handoff_2026-04-12/cross_age_handoff_readiness.txt","cross_age_handoff_readiness.txt",".txt","DISCOVERED"
"KID-DOC-351","docs/planning/kids_certified/10_cross_age/handoff_2026-04-12/cross_age_owner_intake_completion_tracker.csv","cross_age_owner_intake_completion_tracker.csv",".csv","DISCOVERED"
"KID-DOC-352","docs/planning/kids_certified/10_cross_age/handoff_2026-04-12/cross_age_owner_intake_resolution_tracker.csv","cross_age_owner_intake_resolution_tracker.csv",".csv","DISCOVERED"
"KID-DOC-353","docs/planning/kids_certified/10_cross_age/handoff_2026-04-12/seniors_dependency_handoff_checklist.txt","seniors_dependency_handoff_checklist.txt",".txt","DISCOVERED"
"KID-DOC-354","docs/planning/kids_certified/10_cross_age/handoff_2026-04-12/seniors_handoff_dependency_register.csv","seniors_handoff_dependency_register.csv",".csv","DISCOVERED"
"KID-DOC-355","docs/planning/kids_completion_dashboard_2026-04-25.csv","kids_completion_dashboard_2026-04-25.csv",".csv","DISCOVERED"
"KID-DOC-356","docs/planning/kids_completion_dashboard_2026-04-25.txt","kids_completion_dashboard_2026-04-25.txt",".txt","DISCOVERED"
"KID-DOC-357","docs/planning/kids_enhancement/01_discovery/kids_source_file_inventory_2026-04-28.csv","kids_source_file_inventory_2026-04-28.csv",".csv","DISCOVERED"
"KID-DOC-358","docs/planning/kids_final_qa_release_audit_pack_2026-04-25.csv","kids_final_qa_release_audit_pack_2026-04-25.csv",".csv","DISCOVERED"
"KID-DOC-359","docs/planning/kids_final_qa_release_audit_pack_2026-04-25.txt","kids_final_qa_release_audit_pack_2026-04-25.txt",".txt","DISCOVERED"
"KID-DOC-360","docs/planning/MindLab_Continuation_Tracker_2026-04-23.csv","MindLab_Continuation_Tracker_2026-04-23.csv",".csv","DISCOVERED"
"KID-DOC-361","docs/planning/next_category_start/git_status_after_next_category_start_2026-04-28.txt","git_status_after_next_category_start_2026-04-28.txt",".txt","DISCOVERED"
"KID-DOC-362","docs/planning/next_category_start/next_category_decision_matrix_2026-04-28.csv","next_category_decision_matrix_2026-04-28.csv",".csv","DISCOVERED"
"KID-DOC-363","docs/planning/next_category_start/next_category_powershell_execution_plan_2026-04-28.txt","next_category_powershell_execution_plan_2026-04-28.txt",".txt","DISCOVERED"
"KID-DOC-364","docs/planning/next_category_start/next_category_scope_values_2026-04-28.csv","next_category_scope_values_2026-04-28.csv",".csv","DISCOVERED"
"KID-DOC-365","docs/planning/next_category_start/next_category_start_summary_2026-04-28.txt","next_category_start_summary_2026-04-28.txt",".txt","DISCOVERED"
"KID-DOC-366","docs/planning/next_category_start/next_category_task_tracker_2026-04-28.csv","next_category_task_tracker_2026-04-28.csv",".csv","DISCOVERED"
"KID-DOC-367","docs/planning/roadmap_queue_terminal_audit_2026-04-25.csv","roadmap_queue_terminal_audit_2026-04-25.csv",".csv","DISCOVERED"
"KID-DOC-368","docs/planning/roadmap_queue_terminal_audit_2026-04-25.txt","roadmap_queue_terminal_audit_2026-04-25.txt",".txt","DISCOVERED"
"KID-DOC-369","docs/planning/roadmap_tracker_active_applied_change_2026-04-22.csv","roadmap_tracker_active_applied_change_2026-04-22.csv",".csv","DISCOVERED"
"KID-DOC-370","docs/planning/roadmap_tracker_active_applied_change_2026-04-22.txt","roadmap_tracker_active_applied_change_2026-04-22.txt",".txt","DISCOVERED"
"KID-DOC-371","docs/planning/roadmap_tracker_active_review_2026-04-22.csv","roadmap_tracker_active_review_2026-04-22.csv",".csv","DISCOVERED"
"KID-DOC-372","docs/planning/roadmap_tracker_active_review_2026-04-22.txt","roadmap_tracker_active_review_2026-04-22.txt",".txt","DISCOVERED"
"KID-DOC-373","docs/planning/roadmap_tracker_active_review_notes_2026-04-22.csv","roadmap_tracker_active_review_notes_2026-04-22.csv",".csv","DISCOVERED"
"KID-DOC-374","docs/planning/roadmap_tracker_active_review_notes_2026-04-22.txt","roadmap_tracker_active_review_notes_2026-04-22.txt",".txt","DISCOVERED"
"KID-DOC-375","docs/planning/roadmap_tracker_active_update_preview_2026-04-22.csv","roadmap_tracker_active_update_preview_2026-04-22.csv",".csv","DISCOVERED"
"KID-DOC-376","docs/planning/roadmap_tracker_active_update_preview_2026-04-22.txt","roadmap_tracker_active_update_preview_2026-04-22.txt",".txt","DISCOVERED"
"KID-DOC-377","docs/planning/roadmap_tracker_active_update_template_2026-04-22.csv","roadmap_tracker_active_update_template_2026-04-22.csv",".csv","DISCOVERED"
"KID-DOC-378","docs/planning/roadmap_tracker_active_update_template_2026-04-22.txt","roadmap_tracker_active_update_template_2026-04-22.txt",".txt","DISCOVERED"
"KID-DOC-379","docs/planning/roadmap_tracker_closed_item_2026-04-22.csv","roadmap_tracker_closed_item_2026-04-22.csv",".csv","DISCOVERED"
"KID-DOC-380","docs/planning/roadmap_tracker_closed_item_2026-04-22.txt","roadmap_tracker_closed_item_2026-04-22.txt",".txt","DISCOVERED"
"KID-DOC-381","docs/planning/roadmap_tracker_execution_queue_2026-04-22.csv","roadmap_tracker_execution_queue_2026-04-22.csv",".csv","DISCOVERED"
"KID-DOC-382","docs/planning/roadmap_tracker_execution_queue_2026-04-22.txt","roadmap_tracker_execution_queue_2026-04-22.txt",".txt","DISCOVERED"
"KID-DOC-383","docs/planning/roadmap_tracker_gap_pack_2026-04-22.csv","roadmap_tracker_gap_pack_2026-04-22.csv",".csv","DISCOVERED"
"KID-DOC-384","docs/planning/roadmap_tracker_gap_pack_2026-04-22.txt","roadmap_tracker_gap_pack_2026-04-22.txt",".txt","DISCOVERED"
"KID-DOC-385","docs/planning/roadmap_tracker_priority_candidates_2026-04-22.csv","roadmap_tracker_priority_candidates_2026-04-22.csv",".csv","DISCOVERED"
"KID-DOC-386","docs/planning/roadmap_tracker_priority_candidates_2026-04-22.txt","roadmap_tracker_priority_candidates_2026-04-22.txt",".txt","DISCOVERED"
"KID-DOC-387","docs/planning/session_continuation/adults_start_checkpoint_2026-04-27.csv","adults_start_checkpoint_2026-04-27.csv",".csv","DISCOVERED"
"KID-DOC-388","docs/planning/session_continuation/adults_start_checkpoint_2026-04-27.txt","adults_start_checkpoint_2026-04-27.txt",".txt","DISCOVERED"
"KID-DOC-389","docs/qa/phase16_manual_qa_checklist.md","phase16_manual_qa_checklist.md",".md","DISCOVERED"
"KID-DOC-390","docs/scopes/mindlab_k3_progression_check.md","mindlab_k3_progression_check.md",".md","DISCOVERED"
"KID-DOC-391","docs/scopes/mindlab_k5_progression_check.md","mindlab_k5_progression_check.md",".md","DISCOVERED"
"KID-DOC-392","docs/scopes/mindlab_kids_adaptive_mapping.md","mindlab_kids_adaptive_mapping.md",".md","DISCOVERED"
"KID-DOC-393","docs/scopes/mindlab_kids_categories.md","mindlab_kids_categories.md",".md","DISCOVERED"
"KID-DOC-394","docs/scopes/mindlab_kids_category_capacity_tracker.md","mindlab_kids_category_capacity_tracker.md",".md","DISCOVERED"
"KID-DOC-395","docs/scopes/mindlab_kids_category_progress.md","mindlab_kids_category_progress.md",".md","DISCOVERED"
"KID-DOC-396","docs/scopes/mindlab_kids_certified_inventory.md","mindlab_kids_certified_inventory.md",".md","DISCOVERED"
"KID-DOC-397","docs/scopes/mindlab_kids_certified_puzzle_template.md","mindlab_kids_certified_puzzle_template.md",".md","DISCOVERED"
"KID-DOC-398","docs/scopes/mindlab_kids_final_review_pack.md","mindlab_kids_final_review_pack.md",".md","DISCOVERED"
"KID-DOC-399","docs/scopes/mindlab_kids_first_k1_choice.md","mindlab_kids_first_k1_choice.md",".md","DISCOVERED"
"KID-DOC-400","docs/scopes/mindlab_kids_k2_categories.md","mindlab_kids_k2_categories.md",".md","DISCOVERED"
"KID-DOC-401","docs/scopes/mindlab_kids_k3_categories.md","mindlab_kids_k3_categories.md",".md","DISCOVERED"
"KID-DOC-402","docs/scopes/mindlab_kids_k4_categories.md","mindlab_kids_k4_categories.md",".md","DISCOVERED"
"KID-DOC-403","docs/scopes/mindlab_kids_k4_roadmap.md","mindlab_kids_k4_roadmap.md",".md","DISCOVERED"
"KID-DOC-404","docs/scopes/mindlab_kids_k5_categories.md","mindlab_kids_k5_categories.md",".md","DISCOVERED"
"KID-DOC-405","docs/scopes/mindlab_kids_k5_roadmap.md","mindlab_kids_k5_roadmap.md",".md","DISCOVERED"
"KID-DOC-406","docs/scopes/mindlab_kids_mode_checklist.md","mindlab_kids_mode_checklist.md",".md","DISCOVERED"
"KID-DOC-407","docs/scopes/mindlab_kids_mode_scope.md","mindlab_kids_mode_scope.md",".md","DISCOVERED"
"KID-DOC-408","docs/scopes/mindlab_kids_progression_mapping.md","mindlab_kids_progression_mapping.md",".md","DISCOVERED"
"KID-DOC-409","docs/scopes/mindlab_kids_puzzle_batch_approval.md","mindlab_kids_puzzle_batch_approval.md",".md","DISCOVERED"
"KID-DOC-410","docs/scopes/mindlab_kids_puzzle_delete_90below.md","mindlab_kids_puzzle_delete_90below.md",".md","DISCOVERED"
"KID-DOC-411","docs/scopes/mindlab_kids_puzzle_delete_candidates.md","mindlab_kids_puzzle_delete_candidates.md",".md","DISCOVERED"
"KID-DOC-412","docs/scopes/mindlab_kids_puzzle_inventory.md","mindlab_kids_puzzle_inventory.md",".md","DISCOVERED"
"KID-DOC-413","docs/scopes/mindlab_kids_puzzle_inventory_confidence.md","mindlab_kids_puzzle_inventory_confidence.md",".md","DISCOVERED"
"KID-DOC-414","docs/scopes/mindlab_kids_puzzle_keep_90plus.md","mindlab_kids_puzzle_keep_90plus.md",".md","DISCOVERED"
"KID-DOC-415","docs/scopes/mindlab_kids_puzzle_keep_by_category.md","mindlab_kids_puzzle_keep_by_category.md",".md","DISCOVERED"
"KID-DOC-416","docs/scopes/mindlab_kids_puzzle_keep_list.md","mindlab_kids_puzzle_keep_list.md",".md","DISCOVERED"
"KID-DOC-417","docs/scopes/mindlab_kids_puzzle_review_only.md","mindlab_kids_puzzle_review_only.md",".md","DISCOVERED"
"KID-DOC-418","docs/scopes/mindlab_kids_stage_progress.md","mindlab_kids_stage_progress.md",".md","DISCOVERED"
"KID-DOC-419","docs/scopes/mindlab_kids_stages.md","mindlab_kids_stages.md",".md","DISCOVERED"
"KID-DOC-420","docs/scopes/mindlab_v2_core_cognitive_evolution_2026_03_23.md","mindlab_v2_core_cognitive_evolution_2026_03_23.md",".md","DISCOVERED"
