"FilePath","LineNumber","Keyword","Snippet","RecommendedAction"
"frontend/src/ui/mindlab_kids_puzzle_44.js","24","KIDS_REFERENCE","module.exports = { renderKidsPuzzle44 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_45.js","1","KIDS_REFERENCE","function renderKidsPuzzle45(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_45.js","6","KIDS_REFERENCE","<div class=""mindlab-kids-puzzle"">","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_45.js","11","KIDS_REFERENCE","<div id=""mindlab-kids-puzzle-45-feedback""></div>","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_45.js","15","KIDS_REFERENCE","const feedback = host.querySelector(""#mindlab-kids-puzzle-45-feedback"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_45.js","24","KIDS_REFERENCE","module.exports = { renderKidsPuzzle45 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_46.js","1","KIDS_REFERENCE","function renderKidsPuzzle46(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_46.js","6","KIDS_REFERENCE","<div class=""mindlab-kids-puzzle"">","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_46.js","11","KIDS_REFERENCE","<div id=""mindlab-kids-puzzle-46-feedback""></div>","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_46.js","15","KIDS_REFERENCE","const feedback = host.querySelector(""#mindlab-kids-puzzle-46-feedback"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_46.js","24","KIDS_REFERENCE","module.exports = { renderKidsPuzzle46 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_47.js","1","KIDS_REFERENCE","function renderKidsPuzzle47(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_47.js","6","KIDS_REFERENCE","<div class=""mindlab-kids-puzzle"">","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_47.js","11","KIDS_REFERENCE","<div id=""mindlab-kids-puzzle-47-feedback""></div>","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_47.js","15","KIDS_REFERENCE","const feedback = host.querySelector(""#mindlab-kids-puzzle-47-feedback"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_47.js","24","KIDS_REFERENCE","module.exports = { renderKidsPuzzle47 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_48.js","1","KIDS_REFERENCE","function renderKidsPuzzle48(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_48.js","6","KIDS_REFERENCE","<div class=""mindlab-kids-puzzle"">","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_48.js","11","KIDS_REFERENCE","<div id=""mindlab-kids-puzzle-48-feedback""></div>","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_48.js","15","KIDS_REFERENCE","const feedback = host.querySelector(""#mindlab-kids-puzzle-48-feedback"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_48.js","24","KIDS_REFERENCE","module.exports = { renderKidsPuzzle48 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_49.js","1","KIDS_REFERENCE","function renderKidsPuzzle49(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_49.js","6","KIDS_REFERENCE","<div class=""mindlab-kids-puzzle"">","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_49.js","11","KIDS_REFERENCE","<div id=""mindlab-kids-puzzle-49-feedback""></div>","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_49.js","15","KIDS_REFERENCE","const feedback = host.querySelector(""#mindlab-kids-puzzle-49-feedback"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_49.js","24","KIDS_REFERENCE","module.exports = { renderKidsPuzzle49 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_50.js","1","KIDS_REFERENCE","function renderKidsPuzzle50(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_50.js","6","KIDS_REFERENCE","<div class=""mindlab-kids-puzzle"">","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_50.js","11","KIDS_REFERENCE","<div id=""mindlab-kids-puzzle-50-feedback""></div>","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_50.js","15","KIDS_REFERENCE","const feedback = host.querySelector(""#mindlab-kids-puzzle-50-feedback"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_50.js","24","KIDS_REFERENCE","module.exports = { renderKidsPuzzle50 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_51.js","1","KIDS_REFERENCE","function renderKidsPuzzle51(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_51.js","6","KIDS_REFERENCE","<div class=""mindlab-kids-puzzle"">","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_51.js","11","KIDS_REFERENCE","<div id=""mindlab-kids-puzzle-51-feedback""></div>","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_51.js","15","KIDS_REFERENCE","const feedback = host.querySelector(""#mindlab-kids-puzzle-51-feedback"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_51.js","24","KIDS_REFERENCE","module.exports = { renderKidsPuzzle51 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_52.js","1","KIDS_REFERENCE","function renderKidsPuzzle52(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_52.js","6","KIDS_REFERENCE","<div class=""mindlab-kids-puzzle"">","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_52.js","11","KIDS_REFERENCE","<div id=""mindlab-kids-puzzle-52-feedback""></div>","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_52.js","15","KIDS_REFERENCE","const feedback = host.querySelector(""#mindlab-kids-puzzle-52-feedback"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_52.js","24","KIDS_REFERENCE","module.exports = { renderKidsPuzzle52 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_53.js","1","KIDS_REFERENCE","function renderKidsPuzzle53(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_53.js","6","KIDS_REFERENCE","<div class=""mindlab-kids-puzzle"">","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_53.js","11","KIDS_REFERENCE","<div id=""mindlab-kids-puzzle-53-feedback""></div>","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_53.js","15","KIDS_REFERENCE","const feedback = host.querySelector(""#mindlab-kids-puzzle-53-feedback"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_53.js","24","KIDS_REFERENCE","module.exports = { renderKidsPuzzle53 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_54.js","1","KIDS_REFERENCE","function renderKidsPuzzle54(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_54.js","6","KIDS_REFERENCE","<div class=""mindlab-kids-puzzle"">","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_54.js","11","KIDS_REFERENCE","<div id=""mindlab-kids-puzzle-54-feedback""></div>","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_54.js","15","KIDS_REFERENCE","const feedback = host.querySelector(""#mindlab-kids-puzzle-54-feedback"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_54.js","24","KIDS_REFERENCE","module.exports = { renderKidsPuzzle54 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_55.js","1","KIDS_REFERENCE","function renderKidsPuzzle55(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_55.js","6","KIDS_REFERENCE","<div class=""mindlab-kids-puzzle"">","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_55.js","11","KIDS_REFERENCE","<div id=""mindlab-kids-puzzle-55-feedback""></div>","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_55.js","15","KIDS_REFERENCE","const feedback = host.querySelector(""#mindlab-kids-puzzle-55-feedback"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_puzzle_55.js","24","KIDS_REFERENCE","module.exports = { renderKidsPuzzle55 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_renderer.js","27","AGE_MODE_REFERENCE","export function renderMindLabStatus(containerId, message, isError = false) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_renderer.js","34","AGE_MODE_REFERENCE","host.textContent = message ?? """";","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_admin_educator_test.js","46","AGE_MODE_REFERENCE","console.error(err.message || err);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_admin_export_test.js","18","AGE_MODE_REFERENCE","console.error(err.message);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_analytics_deployment_test.js","29","AGE_MODE_REFERENCE","console.error(err.message || err);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","1","KIDS_REFERENCE","const { renderKidsPuzzle55 } = require(""./mindlab_kids_puzzle_55"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","2","KIDS_REFERENCE","const { renderKidsPuzzle54 } = require(""./mindlab_kids_puzzle_54"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","3","KIDS_REFERENCE","const { renderKidsPuzzle53 } = require(""./mindlab_kids_puzzle_53"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","4","KIDS_REFERENCE","const { renderKidsPuzzle52 } = require(""./mindlab_kids_puzzle_52"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","5","KIDS_REFERENCE","const { renderKidsPuzzle51 } = require(""./mindlab_kids_puzzle_51"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","6","KIDS_REFERENCE","const { renderKidsPuzzle50 } = require(""./mindlab_kids_puzzle_50"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","7","KIDS_REFERENCE","const { renderKidsPuzzle49 } = require(""./mindlab_kids_puzzle_49"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","8","KIDS_REFERENCE","const { renderKidsPuzzle48 } = require(""./mindlab_kids_puzzle_48"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","9","KIDS_REFERENCE","const { renderKidsPuzzle47 } = require(""./mindlab_kids_puzzle_47"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","10","KIDS_REFERENCE","const { renderKidsPuzzle46 } = require(""./mindlab_kids_puzzle_46"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","11","KIDS_REFERENCE","const { renderKidsPuzzle45 } = require(""./mindlab_kids_puzzle_45"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","12","KIDS_REFERENCE","const { renderKidsPuzzle44 } = require(""./mindlab_kids_puzzle_44"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","13","KIDS_REFERENCE","const { renderKidsPuzzle43 } = require(""./mindlab_kids_puzzle_43"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","14","KIDS_REFERENCE","const { renderKidsPuzzle42 } = require(""./mindlab_kids_puzzle_42"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","15","KIDS_REFERENCE","const { renderKidsPuzzle41 } = require(""./mindlab_kids_puzzle_41"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","16","KIDS_REFERENCE","const { renderKidsPuzzle40 } = require(""./mindlab_kids_puzzle_40"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","17","KIDS_REFERENCE","const { renderKidsPuzzle39 } = require(""./mindlab_kids_puzzle_39"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","18","KIDS_REFERENCE","const { renderKidsPuzzle38 } = require(""./mindlab_kids_puzzle_38"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","19","KIDS_REFERENCE","const { renderKidsPuzzle37 } = require(""./mindlab_kids_puzzle_37"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","20","KIDS_REFERENCE","const { renderKidsPuzzle36 } = require(""./mindlab_kids_puzzle_36"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","21","KIDS_REFERENCE","const { renderKidsPuzzle35 } = require(""./mindlab_kids_puzzle_35"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","22","KIDS_REFERENCE","const { renderKidsPuzzle34 } = require(""./mindlab_kids_puzzle_34"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","23","KIDS_REFERENCE","const { renderKidsPuzzle33 } = require(""./mindlab_kids_puzzle_33"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","24","KIDS_REFERENCE","const { renderKidsPuzzle32 } = require(""./mindlab_kids_puzzle_32"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","25","KIDS_REFERENCE","const { renderKidsPuzzle31 } = require(""./mindlab_kids_puzzle_31"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","26","KIDS_REFERENCE","const { renderKidsPuzzle30 } = require(""./mindlab_kids_puzzle_30"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","27","KIDS_REFERENCE","const { renderKidsPuzzle29 } = require(""./mindlab_kids_puzzle_29"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","28","KIDS_REFERENCE","const { renderKidsPuzzle28 } = require(""./mindlab_kids_puzzle_28"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","29","KIDS_REFERENCE","const { renderKidsPuzzle27 } = require(""./mindlab_kids_puzzle_27"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","30","KIDS_REFERENCE","const { renderKidsPuzzle26 } = require(""./mindlab_kids_puzzle_26"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","31","KIDS_REFERENCE","const { renderKidsPuzzle25 } = require(""./mindlab_kids_puzzle_25"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","32","KIDS_REFERENCE","const { renderKidsPuzzle24 } = require(""./mindlab_kids_puzzle_24"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","33","KIDS_REFERENCE","const { renderKidsPuzzle23 } = require(""./mindlab_kids_puzzle_23"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","34","KIDS_REFERENCE","const { renderKidsPuzzle22 } = require(""./mindlab_kids_puzzle_22"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","35","KIDS_REFERENCE","const { renderKidsPuzzle21 } = require(""./mindlab_kids_puzzle_21"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","36","KIDS_REFERENCE","const { renderKidsPuzzle20 } = require(""./mindlab_kids_puzzle_20"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","37","KIDS_REFERENCE","const { renderKidsPuzzle19 } = require(""./mindlab_kids_puzzle_19"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","38","KIDS_REFERENCE","const { renderKidsPuzzle18 } = require(""./mindlab_kids_puzzle_18"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","39","KIDS_REFERENCE","const { renderKidsPuzzle17 } = require(""./mindlab_kids_puzzle_17"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","40","KIDS_REFERENCE","const { renderKidsPuzzle16 } = require(""./mindlab_kids_puzzle_16"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","41","KIDS_REFERENCE","const { renderKidsPuzzle15 } = require(""./mindlab_kids_puzzle_15"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","42","KIDS_REFERENCE","const { renderKidsPuzzle14 } = require(""./mindlab_kids_puzzle_14"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","43","KIDS_REFERENCE","const { renderKidsPuzzle13 } = require(""./mindlab_kids_puzzle_13"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","44","KIDS_REFERENCE","const { renderKidsPuzzle12 } = require(""./mindlab_kids_puzzle_12"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","45","KIDS_REFERENCE","const { renderKidsPuzzle11 } = require(""./mindlab_kids_puzzle_11"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","46","KIDS_REFERENCE","const { renderKidsPuzzle10 } = require(""./mindlab_kids_puzzle_10"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","47","KIDS_REFERENCE","const { renderKidsPuzzle09 } = require(""./mindlab_kids_puzzle_09"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","48","KIDS_REFERENCE","const { renderKidsPuzzle08 } = require(""./mindlab_kids_puzzle_08"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","49","KIDS_REFERENCE","const { renderKidsPuzzle07 } = require(""./mindlab_kids_puzzle_07"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","50","KIDS_REFERENCE","const { renderKidsPuzzle06 } = require(""./mindlab_kids_puzzle_06"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","51","KIDS_REFERENCE","const { renderKidsPuzzle05 } = require(""./mindlab_kids_puzzle_05"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","52","KIDS_REFERENCE","const { renderKidsPuzzle04 } = require(""./mindlab_kids_puzzle_04"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","53","KIDS_REFERENCE","const { renderKidsPuzzle03 } = require(""./mindlab_kids_puzzle_03"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","54","KIDS_REFERENCE","const { renderKidsPuzzle02 } = require(""./mindlab_kids_puzzle_02"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","55","KIDS_REFERENCE","const { renderKidsModeShell } = require(""./mindlab_kids_mode_shell"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","56","KIDS_REFERENCE","const { renderKidsFirstPuzzle } = require(""./mindlab_kids_first_puzzle"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","63","AGE_MODE_REFERENCE","if (input.mode === ""recommendation"") {","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","67","AGE_MODE_REFERENCE","if (input.mode === ""generation"") {","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","71","AGE_MODE_REFERENCE","throw new Error(""STOP: unsupported UX flow mode"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","78","KIDS_REFERENCE","// MINDLAB_KIDS_FIRST_SLICE_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","79","KIDS_REFERENCE","function mountMindLabKidsFirstSlice(rootContainerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","82","KIDS_REFERENCE","throw new Error(""Kids first slice root container not found."");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","85","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","86","KIDS_REFERENCE","renderKidsFirstPuzzle(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","88","KIDS_REFERENCE","const retryButton = document.getElementById(""mindlab-kids-retry-button"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","91","KIDS_REFERENCE","renderKidsFirstPuzzle(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","99","KIDS_REFERENCE","window.mountMindLabKidsFirstSlice = mountMindLabKidsFirstSlice;","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","103","KIDS_REFERENCE","module.exports.mountMindLabKidsFirstSlice = mountMindLabKidsFirstSlice;","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","105","KIDS_REFERENCE","// MINDLAB_KIDS_FIRST_SLICE_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","107","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_02_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","108","KIDS_REFERENCE","function mountMindLabKidsPuzzle02(rootContainerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","111","KIDS_REFERENCE","throw new Error(""Kids puzzle 02 root container not found."");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","114","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","115","KIDS_REFERENCE","renderKidsPuzzle02(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","117","KIDS_REFERENCE","const retryButton = document.getElementById(""mindlab-kids-retry-button"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","120","KIDS_REFERENCE","renderKidsPuzzle02(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","128","KIDS_REFERENCE","window.mountMindLabKidsPuzzle02 = mountMindLabKidsPuzzle02;","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","132","KIDS_REFERENCE","module.exports.mountMindLabKidsPuzzle02 = mountMindLabKidsPuzzle02;","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","134","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_02_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","136","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_03_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","137","KIDS_REFERENCE","function mountMindLabKidsPuzzle03(rootContainerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","140","KIDS_REFERENCE","throw new Error(""Kids puzzle 03 root container not found."");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","143","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","144","KIDS_REFERENCE","renderKidsPuzzle03(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","146","KIDS_REFERENCE","const retryButton = document.getElementById(""mindlab-kids-retry-button"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","149","KIDS_REFERENCE","renderKidsPuzzle03(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","157","KIDS_REFERENCE","window.mountMindLabKidsPuzzle03 = mountMindLabKidsPuzzle03;","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","161","KIDS_REFERENCE","module.exports.mountMindLabKidsPuzzle03 = mountMindLabKidsPuzzle03;","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","163","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_03_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","165","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_04_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","166","KIDS_REFERENCE","function mountMindLabKidsPuzzle04(rootContainerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","169","KIDS_REFERENCE","throw new Error(""Kids puzzle 04 root container not found."");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","172","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","173","KIDS_REFERENCE","renderKidsPuzzle04(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","175","KIDS_REFERENCE","const retryButton = document.getElementById(""mindlab-kids-retry-button"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","178","KIDS_REFERENCE","renderKidsPuzzle04(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","186","KIDS_REFERENCE","window.mountMindLabKidsPuzzle04 = mountMindLabKidsPuzzle04;","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","190","KIDS_REFERENCE","module.exports.mountMindLabKidsPuzzle04 = mountMindLabKidsPuzzle04;","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","192","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_04_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","194","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_05_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","195","KIDS_REFERENCE","function mountMindLabKidsPuzzle05(rootContainerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","198","KIDS_REFERENCE","throw new Error(""Kids puzzle 05 root container not found."");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","201","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","202","KIDS_REFERENCE","renderKidsPuzzle05(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","204","KIDS_REFERENCE","const retryButton = document.getElementById(""mindlab-kids-retry-button"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","207","KIDS_REFERENCE","renderKidsPuzzle05(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
