"RelativePath","Extension","Signals","Priority","RecommendedAction","PassFailRule"
"frontend\src\ui\mindlab_kids_certified_puzzle_23.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_24.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_25.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_first_puzzle.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_game_flow.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_main.js",".js","EXISTING_AGE_CATEGORY_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_mode_shell.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_progress.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_02.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_03.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_04.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_05.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_06.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_07.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_08.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_09.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_10.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_11.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_12.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_13.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_14.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_15.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_16.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_17.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_18.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_19.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_20.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_21.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_22.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_23.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_24.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_25.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_26.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_27.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_28.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_29.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_30.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_31.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_32.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_33.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_34.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_35.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_36.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_37.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_38.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_39.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_40.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_41.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_42.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_43.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_44.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_45.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_46.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_47.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_48.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_49.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_50.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_51.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_52.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_53.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_54.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_puzzle_55.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_persistent_game_runner.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_persistent_game_test.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_renderer.js",".js","ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_ui_controller.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_ui_test.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_v2_admin_dashboard.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_v2_admin_educator_test.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_v2_admin_export_test.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_v2_analytics_dashboard.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_v2_analytics_deployment_test.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_v2_assignment_summary_screen.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_v2_educator_review_dashboard.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_v2_export_review_screen.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_v2_export_screen.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_v2_generation_screen.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_v2_learner_analytics_trends.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_v2_learner_progress_review.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_v2_recommendation_screen.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_v2_ux_flow_controller.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_v2_ux_flow_controller_test.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\vite-env.d.ts",".ts","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
